PassageID,LineNum,PartA,PartB,PartC,PartD,CorrectAnswer,Explanation
Story_108_TrainTrip_Fix2,4,I showed,"him my,",ticket,proudly.,B,"Extra comma inserted in Part B: 'my,'."
Story_108_TrainTrip,5,We sat,by the,window,seat.,C,Capitalization error in Part C: 'Window' should be 'window'.
Story_108_TrainTrip_Fix3,5,We sat,by the,Window,seat.,C,Capitalization error in Part C: 'Window' should be 'window'.
Story_108_TrainTrip,6,The train,went,very,fast.,B,"Extra comma inserted in Part B: 'went,'."
Story_108_TrainTrip_Fix4,6,The train,"went,",very,fast.,B,"Extra comma inserted in Part B: 'went,'."
Story_108_TrainTrip,7,We went,past,the,shops.,N,No error.
Story_108_TrainTrip,8,It was,warm,inside,the train.,B,"Extra comma inserted in Part B: 'warm,'."
Story_108_TrainTrip_Fix5,8,It was,"warm,",inside,the train.,B,"Extra comma inserted in Part B: 'warm,'."
Story_108_TrainTrip,9,Look out',said,Mum,to me.,A,Missing exclamation mark in Part A: 'out'' should be 'out!'.
Story_108_TrainTrip,10,I saw,a cow,in a,field.,N,No error.
Story_108_TrainTrip,11,We got,to london,on,time.,B,Capitalization error in Part B: 'london' should be 'London'.
Story_108_TrainTrip,12,It was,a fun,trip,out,D,Missing full stop in Part D: 'out' should be 'out.'.
Story_109_LostKeys,1,Dad lost,his keys,today,at home.,N,No error.
Story_109_LostKeys,2,Where are,they',he,asked.,B,Missing question mark in Part B: 'they'' should be 'they?'.
Story_109_LostKeys,3,We looked,in the,kitchen,first.,C,Capitalization error in Part C: 'Kitchen' should be 'kitchen'.
Story_109_LostKeys_Fix,3,We looked,in the,Kitchen,first.,C,Capitalization error in Part C: 'Kitchen' should be 'kitchen'.
Story_109_LostKeys,4,They were,not,there,at all.,B,"Extra comma inserted in Part B: 'not,'."
Story_109_LostKeys_Fix2,4,They were,"not,",there,at all.,B,"Extra comma inserted in Part B: 'not,'."
Story_109_LostKeys,5,Look in,the hall',said,Mum.,B,"Missing comma in Part B: 'hall'' should be 'hall,'."
Story_109_LostKeys,6,We looked,under,the,mat.,B,"Extra comma inserted in Part B: 'under,'."
Story_109_LostKeys_Fix3,6,We looked,"under,",the,mat.,B,"Extra comma inserted in Part B: 'under,'."
Story_109_LostKeys,7,The dog,barked,at,us.,B,"Extra comma inserted in Part B: 'barked,'."
Story_109_LostKeys_Fix4,7,The dog,"barked,",at,us.,B,"Extra comma inserted in Part B: 'barked,'."
Story_109_LostKeys,8,He had,the keys,in his,mouth.,N,No error.
Story_109_LostKeys,9,Drop it',shouted,Dad,loudly.,A,Missing exclamation mark in Part A: 'it'' should be 'it!'.
Story_109_LostKeys,10,The dog,dropped,them,down.,B,"Extra comma inserted in Part B: 'dropped,'."
Story_109_LostKeys_Fix5,10,The dog,"dropped,",them,down.,B,"Extra comma inserted in Part B: 'dropped,'."
Story_109_LostKeys,11,Dad was,happy,to find,them.,N,No error.
Story_109_LostKeys,12,He went,to work,late,today,D,Missing full stop in Part D: 'today' should be 'today.'.
Story_110_StormyDay,1,The sky,was dark,grey,today.,N,No error.
Story_110_StormyDay,2,Rain hit,the roof,very,hard.,C,"Extra comma inserted in Part C: 'very,'."
Story_110_StormyDay_Fix,2,Rain hit,the roof,"very,",hard.,C,"Extra comma inserted in Part C: 'very,'."
Story_110_StormyDay,3,I am,scared',said,Tom.,B,"Missing comma in Part B: 'scared'' should be 'scared,'."
Story_110_StormyDay,4,Dont worry',I said,to,him.,A,Apostrophe error in Part A: 'Dont' should be 'Don't'.
Story_110_StormyDay,5,We sat,by the,fire,to read.,B,"Extra comma inserted in Part B: 'the,'."
Story_110_StormyDay_Fix2,5,We sat,"by the,",fire,to read.,B,"Extra comma inserted in Part B: 'the,'."
Story_110_StormyDay,6,Mum read,us a,book,aloud.,B,Capitalization error in Part B: 'Us' should be 'us'.
Story_110_StormyDay_Fix3,6,Mum read,Us a,book,aloud.,B,Capitalization error in Part B: 'Us' should be 'us'.
Story_110_StormyDay,7,It was,about,a,bear.,B,"Extra comma inserted in Part B: 'about,'."
Story_110_StormyDay_Fix4,7,It was,"about,",a,bear.,B,"Extra comma inserted in Part B: 'about,'."
Story_110_StormyDay,8,The storm,stopped,in the,end.,N,No error.
Story_110_StormyDay,9,The sun,came out,before,bed.,C,Capitalization error in Part C: 'Before' should be 'before'.
Story_110_StormyDay_Fix5,9,The sun,came out,Before,bed.,C,Capitalization error in Part C: 'Before' should be 'before'.
Story_110_StormyDay,10,We saw,a bright,rainbow,outside.,N,No error.
Story_110_StormyDay,11,It was,very,pretty,to see.,B,"Extra comma inserted in Part B: 'very,'."
Story_110_StormyDay_Fix6,11,It was,"very,",pretty,to see.,B,"Extra comma inserted in Part B: 'very,'."
Story_110_StormyDay,12,We went,to bed,happy,then,D,Missing full stop in Part D: 'then' should be 'then.'.
Story_111_HikingTrip,1,We went,hiking,up a,hill.,N,No error.
Story_111_HikingTrip,2,It was,steep,and,high.,C,Capitalization error in Part C: 'And' should be 'and'.
Story_111_HikingTrip_Fix,2,It was,steep,And,high.,C,Capitalization error in Part C: 'And' should be 'and'.
Story_111_HikingTrip,3,Wait for,me',shouted,Ben.,B,Missing exclamation mark in Part B: 'me'' should be 'me!'.
Story_111_HikingTrip,4,I stopped,to let,him,catch up.,B,"Extra comma inserted in Part B: 'let,'."
Story_111_HikingTrip_Fix2,4,I stopped,"to let,",him,catch up.,B,"Extra comma inserted in Part B: 'let,'."
Story_111_HikingTrip,5,We walked,to the,top,slowly.,C,Capitalization error in Part C: 'Top' should be 'top'.
Story_111_HikingTrip_Fix3,5,We walked,to the,Top,slowly.,C,Capitalization error in Part C: 'Top' should be 'top'.
Story_111_HikingTrip,6,The view,was,great,today.,B,"Extra comma inserted in Part B: 'was,'."
Story_111_HikingTrip_Fix4,6,The view,"was,",great,today.,B,"Extra comma inserted in Part B: 'was,'."
Story_111_HikingTrip,7,We saw,lots of,sheep,below.,N,No error.
Story_111_HikingTrip,8,Look at,them',I,said.,B,Missing exclamation mark in Part B: 'them'' should be 'them!'.
Story_111_HikingTrip,9,We ate,our lunch,on a,rock.,B,"Extra comma inserted in Part B: 'lunch,'."
Story_111_HikingTrip_Fix5,9,We ate,"our lunch,",on a,rock.,B,"Extra comma inserted in Part B: 'lunch,'."
Story_111_HikingTrip,10,It was,a good,day,out.,N,No error.
Story_111_HikingTrip,11,We walked,down,the,path.,B,"Extra comma inserted in Part B: 'down,'."
Story_111_HikingTrip_Fix6,11,We walked,"down,",the,path.,B,"Extra comma inserted in Part B: 'down,'."
Story_111_HikingTrip,12,My legs,were,tired,later,D,Missing full stop in Part D: 'later' should be 'later.'.
Story_112_PaintingFun,1,We painted,pictures,today,at school.,N,No error.
Story_112_PaintingFun,2,I used,red,and,blue.,C,Capitalization error in Part C: 'And' should be 'and'.
Story_112_PaintingFun_Fix,2,I used,red,And,blue.,C,Capitalization error in Part C: 'And' should be 'and'.
Story_112_PaintingFun,3,That is,good',said,Mrs Hall.,B,Missing exclamation mark in Part B: 'good'' should be 'good!'.
Story_112_PaintingFun,4,I painted,a big,house,for her.,B,"Extra comma inserted in Part B: 'big,'."
Story_112_PaintingFun_Fix2,4,I painted,"a big,",house,for her.,B,"Extra comma inserted in Part B: 'big,'."
Story_112_PaintingFun,5,Sam painted,a dog,on his,paper.,N,No error.
Story_112_PaintingFun,6,It looked,like a,messy,blob.,C,Capitalization error in Part C: 'Messy' should be 'messy'.
Story_112_PaintingFun_Fix3,6,It looked,like a,Messy,blob.,C,Capitalization error in Part C: 'Messy' should be 'messy'.
Story_112_PaintingFun,7,He spilled,water,on the,floor.,B,"Extra comma inserted in Part B: 'water,'."
Story_112_PaintingFun_Fix4,7,He spilled,"water,",on the,floor.,B,"Extra comma inserted in Part B: 'water,'."
Story_112_PaintingFun,8,Oh dear',he cried,looking,sad.,A,Missing exclamation mark in Part A: 'dear'' should be 'dear!'.
Story_112_PaintingFun,9,We helped,him,clean,it up.,B,"Extra comma inserted in Part B: 'him,'."
Story_112_PaintingFun_Fix5,9,We helped,"him,",clean,it up.,B,"Extra comma inserted in Part B: 'him,'."
Story_112_PaintingFun,10,Our hands,were,covered,in paint.,N,No error.
Story_112_PaintingFun,11,It was,a fun,art,lesson.,B,Capitalization error in Part B: 'Fun' should be 'fun'.
Story_112_PaintingFun_Fix6,11,It was,a Fun,art,lesson.,B,Capitalization error in Part B: 'Fun' should be 'fun'.
Story_112_PaintingFun,12,We washed,our hands,at the,sink,D,Missing full stop in Part D: 'sink' should be 'sink.'.
Story_113_MusicClass,1,We had,music,class,today.,N,No error.
Story_113_MusicClass,2,I played,the,drum,loudly.,B,Capitalization error in Part B: 'The' should be 'the'.
Story_113_MusicClass_Fix,2,I played,The,drum,loudly.,B,Capitalization error in Part B: 'The' should be 'the'.
Story_113_MusicClass,3,Bang the,drum',said,Sir.,B,Missing exclamation mark in Part B: 'drum'' should be 'drum!'.
Story_113_MusicClass,4,Ben played,the,piano,well.,B,"Extra comma inserted in Part B: 'the,'."
Story_113_MusicClass_Fix2,4,Ben played,"the,",piano,well.,B,"Extra comma inserted in Part B: 'the,'."
Story_113_MusicClass,5,It sounded,very,nice,to hear.,C,Capitalization error in Part C: 'Nice' should be 'nice'.
Story_113_MusicClass_Fix3,5,It sounded,very,Nice,to hear.,C,Capitalization error in Part C: 'Nice' should be 'nice'.
Story_113_MusicClass,6,Sing a,song',we,said.,B,Missing exclamation mark in Part B: 'song'' should be 'song!'.
Story_113_MusicClass,7,We sang,a happy,song,together.,B,"Extra comma inserted in Part B: 'happy,'."
Story_113_MusicClass_Fix4,7,We sang,"a happy,",song,together.,B,"Extra comma inserted in Part B: 'happy,'."
Story_113_MusicClass,8,It was,fun,to,do.,B,"Extra comma inserted in Part B: 'fun,'."
Story_113_MusicClass_Fix5,8,It was,"fun,",to,do.,B,"Extra comma inserted in Part B: 'fun,'."
Story_113_MusicClass,9,The bell,rang,for,lunch.,N,No error.
Story_113_MusicClass,10,We put,the things,away,fast.,C,"Extra comma inserted in Part C: 'away,'."
Story_113_MusicClass_Fix6,10,We put,the things,"away,",fast.,C,"Extra comma inserted in Part C: 'away,'."
Story_113_MusicClass,11,I like,music,class,best.,N,No error.
Story_113_MusicClass,12,It is,my favourite,lesson,of all,D,Missing full stop in Part D: 'all' should be 'all.'.
Story_114_DentistVisit,1,I went,to the,dentist,today.,N,No error.
Story_114_DentistVisit,2,I sat,in the,big,chair.,C,Capitalization error in Part C: 'Big' should be 'big'.
Story_114_DentistVisit_Fix,2,I sat,in the,Big,chair.,C,Capitalization error in Part C: 'Big' should be 'big'.
Story_114_DentistVisit,3,Open your,mouth',he,said.,B,Missing exclamation mark in Part B: 'mouth'' should be 'mouth!'.
Story_114_DentistVisit,4,He looked,at my,teeth,carefully.,B,"Extra comma inserted in Part B: 'my,'."
Story_114_DentistVisit_Fix2,4,He looked,"at my,",teeth,carefully.,B,"Extra comma inserted in Part B: 'my,'."
Story_114_DentistVisit,5,You have,good,teeth',he said.,C,"Missing comma in Part C: 'teeth'' should be 'teeth,'."
Story_114_DentistVisit,6,I was,happy,to hear,that.,B,"Extra comma inserted in Part B: 'happy,'."
Story_114_DentistVisit_Fix3,6,I was,"happy,",to hear,that.,B,"Extra comma inserted in Part B: 'happy,'."
Story_114_DentistVisit,7,He gave,me a,sticker,too.,C,Capitalization error in Part C: 'Sticker' should be 'sticker'.
Story_114_DentistVisit_Fix4,7,He gave,me a,Sticker,too.,C,Capitalization error in Part C: 'Sticker' should be 'sticker'.
Story_114_DentistVisit,8,It was,a shiny,gold,star.,N,No error.
Story_114_DentistVisit,9,Thank you',I said,to,him.,A,Missing exclamation mark in Part A: 'you'' should be 'you!'.
Story_114_DentistVisit,10,We went,home,in the,car.,B,"Extra comma inserted in Part B: 'home,'."
Story_114_DentistVisit_Fix5,10,We went,"home,",in the,car.,B,"Extra comma inserted in Part B: 'home,'."
Story_114_DentistVisit,11,My teeth,felt,very,clean.,N,No error.
Story_114_DentistVisit,12,I will,brush them,every,day,D,Missing full stop in Part D: 'day' should be 'day.'.
Story_115_CinemaTrip,1,We went,to the,cinema,tonight.,N,No error.
Story_115_CinemaTrip,2,We bought,popcorn,and,drinks.,C,Capitalization error in Part C: 'And' should be 'and'.
Story_115_CinemaTrip_Fix,2,We bought,popcorn,And,drinks.,C,Capitalization error in Part C: 'And' should be 'and'.
Story_115_CinemaTrip,3,Which film,is it',asked,Tom.,B,Missing question mark in Part B: 'it'' should be 'it?'.
Story_115_CinemaTrip,4,It is,the space,film',I said.,C,"Missing comma in Part C: 'film'' should be 'film,'."
Story_115_CinemaTrip,5,We sat,in the,red,seats.,B,"Extra comma inserted in Part B: 'the,'."
Story_115_CinemaTrip_Fix2,5,We sat,"in the,",red,seats.,B,"Extra comma inserted in Part B: 'the,'."
Story_115_CinemaTrip,6,The lights,went,down,low.,B,"Extra comma inserted in Part B: 'went,'."
Story_115_CinemaTrip_Fix3,6,The lights,"went,",down,low.,B,"Extra comma inserted in Part B: 'went,'."
Story_115_CinemaTrip,7,The film,started,on the,screen.,N,No error.
Story_115_CinemaTrip,8,It was,very,loud,indeed.,C,Capitalization error in Part C: 'Loud' should be 'loud'.
Story_115_CinemaTrip_Fix4,8,It was,very,Loud,indeed.,C,Capitalization error in Part C: 'Loud' should be 'loud'.
Story_115_CinemaTrip,9,Look at,that',whispered,Tom.,B,Missing exclamation mark in Part B: 'that'' should be 'that!'.
Story_115_CinemaTrip,10,A rocket,flew,into,space.,B,"Extra comma inserted in Part B: 'flew,'."
Story_115_CinemaTrip_Fix5,10,A rocket,"flew,",into,space.,B,"Extra comma inserted in Part B: 'flew,'."
Story_115_CinemaTrip,11,It was,a good,film,to see.,N,No error.
Story_115_CinemaTrip,12,We liked,it a,lot,today,D,Missing full stop in Part D: 'today' should be 'today.'.
Story_116_ShoppingTrip,1,Mum took,me to,the,shops.,N,No error.
Story_116_ShoppingTrip,2,I needed,a new,coat,today.,C,Capitalization error in Part C: 'Coat' should be 'coat'.
Story_116_ShoppingTrip_Fix,2,I needed,a new,Coat,today.,C,Capitalization error in Part C: 'Coat' should be 'coat'.
Story_116_ShoppingTrip,3,Do you,like this',asked,Mum.,B,Missing question mark in Part B: 'this'' should be 'this?'.
Story_116_ShoppingTrip,4,It was,red,and,warm.,C,Capitalization error in Part C: 'And' should be 'and'.
Story_116_ShoppingTrip_Fix2,4,It was,red,And,warm.,C,Capitalization error in Part C: 'And' should be 'and'.
Story_116_ShoppingTrip,5,Can I,try it',I,asked.,B,Missing question mark in Part B: 'it'' should be 'it?'.
Story_116_ShoppingTrip,6,Yes you,can',she,said.,A,"Missing comma in Part A: 'Yes' should be 'Yes,'."
Story_116_ShoppingTrip,7,I put,it on,my,back.,B,"Extra comma inserted in Part B: 'on,'."
Story_116_ShoppingTrip_Fix3,7,I put,"it on,",my,back.,B,"Extra comma inserted in Part B: 'on,'."
Story_116_ShoppingTrip,8,It felt,very,nice,to wear.,B,"Extra comma inserted in Part B: 'very,'."
Story_116_ShoppingTrip_Fix4,8,It felt,"very,",nice,to wear.,B,"Extra comma inserted in Part B: 'very,'."
Story_116_ShoppingTrip,9,We went,to pay,for,it.,N,No error.
Story_116_ShoppingTrip,10,Mum bought,it for,me,then.,B,"Extra comma inserted in Part B: 'for,'."
Story_116_ShoppingTrip_Fix5,10,Mum bought,"it for,",me,then.,B,"Extra comma inserted in Part B: 'for,'."
Story_116_ShoppingTrip,11,We walked,home,with the,bag.,N,No error.
Story_116_ShoppingTrip,12,I like,my new,coat,a lot,D,Missing full stop in Part D: 'lot' should be 'lot.'.
Story_117_FunFair,1,We went,to the,fun,fair.,N,No error.
Story_117_FunFair,2,It was,loud,and,busy.,C,Capitalization error in Part C: 'And' should be 'and'.
Story_117_FunFair_Fix,2,It was,loud,And,busy.,C,Capitalization error in Part C: 'And' should be 'and'.
Story_117_FunFair,3,Lets go,on a,ride',said Ben.,A,Apostrophe error in Part A: 'Lets' should be 'Let's'.
Story_117_FunFair,4,We went,on the,big,wheel.,B,"Extra comma inserted in Part B: 'the,'."
Story_117_FunFair_Fix2,4,We went,"on the,",big,wheel.,B,"Extra comma inserted in Part B: 'the,'."
Story_117_FunFair,5,It went,up,very,high.,C,"Extra comma inserted in Part C: 'very,'."
Story_117_FunFair_Fix3,5,It went,up,"very,",high.,C,"Extra comma inserted in Part C: 'very,'."
Story_117_FunFair,6,Look down',shouted,Ben,loudly.,A,Missing exclamation mark in Part A: 'down'' should be 'down!'.
Story_117_FunFair,7,I saw,the people,below,us.,B,Capitalization error in Part B: 'People' should be 'people'.
Story_117_FunFair_Fix4,7,I saw,the People,below,us.,B,Capitalization error in Part B: 'People' should be 'people'.
Story_117_FunFair,8,They looked,small,like,ants.,B,"Extra comma inserted in Part B: 'small,'."
Story_117_FunFair_Fix5,8,They looked,"small,",like,ants.,B,"Extra comma inserted in Part B: 'small,'."
Story_117_FunFair,9,We ate,candy,floss,later.,N,No error.
Story_117_FunFair,10,It was,pink,and,sweet.,C,"Extra comma inserted in Part C: 'and,'."
Story_117_FunFair_Fix6,10,It was,pink,"and,",sweet.,C,"Extra comma inserted in Part C: 'and,'."
Story_117_FunFair,11,We had,a great,time,there.,N,No error.
Story_117_FunFair,12,We went,home,tired,out,D,Missing full stop in Part D: 'out' should be 'out.'.
Story_118_BoatTrip,1,We went,on a,boat,today.,N,No error.
Story_118_BoatTrip,2,The sea,was blue,and,calm.,C,Capitalization error in Part C: 'And' should be 'and'.
Story_118_BoatTrip_Fix,2,The sea,was blue,And,calm.,C,Capitalization error in Part C: 'And' should be 'and'.
Story_118_BoatTrip,3,Look at,the fish',said,Dad.,B,Missing exclamation mark in Part B: 'fish'' should be 'fish!'.
Story_118_BoatTrip,4,I saw,a big,fish,swim.,B,"Extra comma inserted in Part B: 'big,'."
Story_118_BoatTrip_Fix2,4,I saw,"a big,",fish,swim.,B,"Extra comma inserted in Part B: 'big,'."
Story_118_BoatTrip,5,It was,silver,and,shiny.,B,"Extra comma inserted in Part B: 'silver,'."
Story_118_BoatTrip_Fix3,5,It was,"silver,",and,shiny.,B,"Extra comma inserted in Part B: 'silver,'."
Story_118_BoatTrip,6,Can we,catch it',I,asked.,B,Missing question mark in Part B: 'it'' should be 'it?'.
Story_118_BoatTrip,7,No we,cant',said,Dad.,A,"Missing comma in Part A: 'No' should be 'No,'."
Story_118_BoatTrip,8,We sailed,to an,island,nearby.,C,Capitalization error in Part C: 'Island' should be 'island'.
Story_118_BoatTrip_Fix4,8,We sailed,to an,Island,nearby.,C,Capitalization error in Part C: 'Island' should be 'island'.
Story_118_BoatTrip,9,We had,a picnic,on the,sand.,B,"Extra comma inserted in Part B: 'picnic,'."
Story_118_BoatTrip_Fix5,9,We had,"a picnic,",on the,sand.,B,"Extra comma inserted in Part B: 'picnic,'."
Story_118_BoatTrip,10,It was,warm,in the,sun.,N,No error.
Story_118_BoatTrip,11,We went,back,on the,boat.,N,No error.
Story_118_BoatTrip,12,It was,a fun,day,out,D,Missing full stop in Part D: 'out' should be 'out.'.
Story_119_HideSeek,1,We played,hide and,seek,today.,N,No error.
Story_119_HideSeek,2,You count',said,Tom,to me.,A,"Missing comma in Part A: 'count'' should be 'count,'."
Story_119_HideSeek,3,I closed,my eyes,and,counted.,C,Capitalization error in Part C: 'And' should be 'and'.
